Name,accession,length,description,db_letters,db_entries,num_hits,hit1_name,hit1_length,hit1_accession,hit1_description,hit1_algorithm,hit1_raw_score,hit1_significance,hit1_bits,hit1_num_hsps,hit1_locus,hit2_name,hit2_length,hit2_accession,hit2_description,hit2_algorithm,hit2_raw_score,hit2_significance,hit2_bits,hit2_num_hsps,hit2_locus,hit3_name,hit3_length,hit3_accession,hit3_description,hit3_algorithm,hit3_raw_score,hit3_significance,hit3_bits,hit3_num_hsps,hit3_locus,hit4_name,hit4_length,hit4_accession,hit4_description,hit4_algorithm,hit4_raw_score,hit4_significance,hit4_bits,hit4_num_hsps,hit4_locus,hit5_name,hit5_length,hit5_accession,hit5_description,hit5_algorithm,hit5_raw_score,hit5_significance,hit5_bits,hit5_num_hsps,hit5_locus,hit6_name,hit6_length,hit6_accession,hit6_description,hit6_algorithm,hit6_raw_score,hit6_significance,hit6_bits,hit6_num_hsps,hit6_locus,hit7_name,hit7_length,hit7_accession,hit7_description,hit7_algorithm,hit7_raw_score,hit7_significance,hit7_bits,hit7_num_hsps,hit7_locus,hit8_name,hit8_length,hit8_accession,hit8_description,hit8_algorithm,hit8_raw_score,hit8_significance,hit8_bits,hit8_num_hsps,hit8_locus,hit9_name,hit9_length,hit9_accession,hit9_description,hit9_algorithm,hit9_raw_score,hit9_significance,hit9_bits,hit9_num_hsps,hit9_locus,hit10_name,hit10_length,hit10_accession,hit10_description,hit10_algorithm,hit10_raw_score,hit10_significance,hit10_bits,hit10_num_hsps,hit10_locus,hit11_name,hit11_length,hit11_accession,hit11_description,hit11_algorithm,hit11_raw_score,hit11_significance,hit11_bits,hit11_num_hsps,hit11_locus,hit12_name,hit12_length,hit12_accession,hit12_description,hit12_algorithm,hit12_raw_score,hit12_significance,hit12_bits,hit12_num_hsps,hit12_locus,hit13_name,hit13_length,hit13_accession,hit13_description,hit13_algorithm,hit13_raw_score,hit13_significance,hit13_bits,hit13_num_hsps,hit13_locus,hit14_name,hit14_length,hit14_accession,hit14_description,hit14_algorithm,hit14_raw_score,hit14_significance,hit14_bits,hit14_num_hsps,hit14_locus,hit15_name,hit15_length,hit15_accession,hit15_description,hit15_algorithm,hit15_raw_score,hit15_significance,hit15_bits,hit15_num_hsps,hit15_locus,hit16_name,hit16_length,hit16_accession,hit16_description,hit16_algorithm,hit16_raw_score,hit16_significance,hit16_bits,hit16_num_hsps,hit16_locus
006099_227,006099_227,136,,2147483647,10243453,20,emb|FN563385.1|,1462,FN563385,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,266,3e-68,266,1,,emb|FN563307.1|,1454,FN563307,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,266,3e-68,266,1,,emb|FN563300.1|,1447,FN563300,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,266,3e-68,266,1,,gb|GQ898718.1|,1489,GQ898718,"Uncultured bacterium clone S4-52 16S ribosoma",BLASTN,266,3e-68,266,1,,gb|GQ898650.1|,1489,GQ898650,"Uncultured bacterium clone S3-202 16S ribosom",BLASTN,266,3e-68,266,1,,gb|GQ898643.1|,1489,GQ898643,"Uncultured bacterium clone S3-195 16S ribosom",BLASTN,266,3e-68,266,1,,gb|GQ898589.1|,1483,GQ898589,"Uncultured bacterium clone S3-135 16S ribosom",BLASTN,266,3e-68,266,1,,gb|GQ898586.1|,1443,GQ898586,"Uncultured bacterium clone S3-132 16S ribosom",BLASTN,266,3e-68,266,1,,gb|GQ898529.1|,1489,GQ898529,"Uncultured bacterium clone S3-49 16S ribosoma",BLASTN,266,3e-68,266,1,,gb|GQ898527.1|,1489,GQ898527,"Uncultured bacterium clone S3-47 16S ribosoma",BLASTN,266,3e-68,266,1,,gb|GQ898524.1|,0,GQ898524,"Uncultured bacterium clone S3-44 16S ribosoma",BLASTN,266,3e-68,,0,,gb|GQ898490.1|,0,GQ898490,"Uncultured bacterium clone S3-10 16S ribosoma",BLASTN,266,3e-68,,0,,gb|GQ898489.1|,0,GQ898489,"Uncultured bacterium clone S3-9 16S ribosomal",BLASTN,266,3e-68,,0,,gb|GQ898276.1|,0,GQ898276,"Uncultured bacterium clone S1-212 16S ribosom",BLASTN,266,3e-68,,0,,gb|GQ898099.1|,0,GQ898099,"Uncultured bacterium clone S1-5 16S ribosomal",BLASTN,266,3e-68,,0,,gb|GQ898091.1|,0,GQ898091,"Uncultured bacterium clone A4-220 16S ribosom",BLASTN,266,3e-68,,0,
004927_236,004927_236,138,,2147483647,10243453,20,gb|EF445202.1|,1485,EF445202,"Uncultured bacterium clone NED3G6 16S ribosom",BLASTN,274,1e-70,274,1,,gb|DQ456223.1|,1452,DQ456223,"Uncultured bacterium clone CFT29G12 16S ribos",BLASTN,274,1e-70,274,1,,gb|DQ456215.1|,1448,DQ456215,"Uncultured bacterium clone CFT29G4 16S riboso",BLASTN,274,1e-70,274,1,,gb|DQ455839.1|,1444,DQ455839,"Uncultured bacterium clone CFT19B9 16S riboso",BLASTN,274,1e-70,274,1,,gb|FJ838068.1|,759,FJ838068,"Uncultured bacterium clone YO00280A12 16S rib",BLASTN,266,3e-68,266,1,,gb|FJ837990.1|,784,FJ837990,"Uncultured bacterium clone YO00279A01 16S rib",BLASTN,266,3e-68,266,1,,gb|FJ835096.1|,779,FJ835096,"Uncultured bacterium clone YO00366D01 16S rib",BLASTN,266,3e-68,266,1,,gb|FJ838092.1|,792,FJ838092,"Uncultured bacterium clone YO00280C06 16S rib",BLASTN,258,6e-66,258,1,,gb|FJ837985.1|,806,FJ837985,"Uncultured bacterium clone YO00279A03 16S rib",BLASTN,258,6e-66,258,1,,gb|FJ835227.1|,773,FJ835227,"Uncultured bacterium clone YO00367F12 16S rib",BLASTN,258,6e-66,258,1,,gb|EU761959.1|,0,EU761959,"Uncultured bacterium clone A1_327 16S small s",BLASTN,258,6e-66,,0,,gb|DQ057401.1|,0,DQ057401,"uncultured bacterium clone cc376 16S ribosoma",BLASTN,258,6e-66,,0,,emb|FM874028.1|,0,FM874028,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,250,2e-63,,0,,emb|FM873808.1|,0,FM873808,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,250,2e-63,,0,,gb|FJ390752.1|,0,FJ390752,"Uncultured bacterium clone Ontario1324 16S ri",BLASTN,250,2e-63,,0,,gb|FJ032611.1|,0,FJ032611,"Uncultured bacterium clone TRT130 16S ribosom",BLASTN,250,2e-63,,0,
061831_229,061831_229,136,,2147483647,10243453,20,gb|GQ175486.1|,1435,GQ175486,"Uncultured bacterium clone cc_200 16S ribosom",BLASTN,254,1e-64,254,1,,gb|GQ175469.1|,1435,GQ175469,"Uncultured bacterium clone cc_167 16S ribosom",BLASTN,254,1e-64,254,1,,gb|GQ175454.1|,1435,GQ175454,"Uncultured bacterium clone cc_136 16S ribosom",BLASTN,254,1e-64,254,1,,gb|GQ175444.1|,1449,GQ175444,"Uncultured bacterium clone cc_117 16S ribosom",BLASTN,254,1e-64,254,1,,gb|GQ175438.1|,1437,GQ175438,"Uncultured bacterium clone cc_108 16S ribosom",BLASTN,254,1e-64,254,1,,gb|GQ175420.1|,1435,GQ175420,"Uncultured bacterium clone cc_83 16S ribosoma",BLASTN,254,1e-64,254,1,,gb|GQ175416.1|,1435,GQ175416,"Uncultured bacterium clone cc_75 16S ribosoma",BLASTN,254,1e-64,254,1,,gb|GQ175399.1|,1431,GQ175399,"Uncultured bacterium clone cc_46 16S ribosoma",BLASTN,254,1e-64,254,1,,gb|GQ175395.1|,1437,GQ175395,"Uncultured bacterium clone cc_41 16S ribosoma",BLASTN,254,1e-64,254,1,,gb|GQ175392.1|,1435,GQ175392,"Uncultured bacterium clone cc_38 16S ribosoma",BLASTN,254,1e-64,254,1,,gb|GQ175391.1|,0,GQ175391,"Uncultured bacterium clone cc_37 16S ribosoma",BLASTN,254,1e-64,,0,,gb|GQ175383.1|,0,GQ175383,"Uncultured bacterium clone cc_26 16S ribosoma",BLASTN,254,1e-64,,0,,gb|GQ175373.1|,0,GQ175373,"Uncultured bacterium clone cc_12 16S ribosoma",BLASTN,254,1e-64,,0,,gb|GQ175372.1|,0,GQ175372,"Uncultured bacterium clone cc_11 16S ribosoma",BLASTN,254,1e-64,,0,,gb|GQ175367.1|,0,GQ175367,"Uncultured bacterium clone cc_3 16S ribosomal",BLASTN,254,1e-64,,0,,gb|DQ456426.2|,0,DQ456426,"Uncultured bacterium clone CFT214F3 16S ribos",BLASTN,254,1e-64,,0,
039732_208,039732_208,134,,2147483647,10243453,20,emb|FP083936.1|,1002,FP083936,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP082701.1|,1002,FP082701,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP075362.1|,1002,FP075362,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP081492.1|,1002,FP081492,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP081038.1|,1002,FP081038,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP080905.1|,1003,FP080905,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP080101.1|,1001,FP080101,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP079889.1|,1002,FP079889,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,emb|FP079466.1|,1002,FP079466,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,gb|GQ300177.1|,663,GQ300177,"Uncultured bacterium clone 16saw68-3f08.w2k 1",BLASTN,266,3e-68,266,1,,gb|GQ300176.1|,0,GQ300176,"Uncultured bacterium clone 16saw68-1f05.w2k 1",BLASTN,266,3e-68,,0,,gb|GQ299552.1|,0,GQ299552,"Uncultured bacterium clone 16saw66-1b01.w2k 1",BLASTN,266,3e-68,,0,,gb|GQ296971.1|,0,GQ296971,"Uncultured bacterium clone 16saw60-2c01.w2k 1",BLASTN,266,3e-68,,0,,gb|GQ296970.1|,0,GQ296970,"Uncultured bacterium clone 16saw60-1d08.w2k 1",BLASTN,266,3e-68,,0,,gb|GQ295621.1|,0,GQ295621,"Uncultured bacterium clone 16saw74-3h08.w2k 1",BLASTN,266,3e-68,,0,,gb|GQ295620.1|,0,GQ295620,"Uncultured bacterium clone 16saw74-3e08.w2k 1",BLASTN,266,3e-68,,0,
014658_219,014658_219,135,,2147483647,10243453,20,gb|DQ456277.1|,1440,DQ456277,"Uncultured bacterium clone CFT211D9 16S ribos",BLASTN,238,6e-60,238,1,,gb|DQ456247.1|,1440,DQ456247,"Uncultured bacterium clone CFT211A12 16S ribo",BLASTN,238,6e-60,238,1,,gb|GQ175514.1|,1439,GQ175514,"Uncultured bacterium clone cc_249 16S ribosom",BLASTN,230,1e-57,230,1,,gb|FJ367993.1|,708,FJ367993,"Uncultured bacterium clone TS30_a02d05 16S ri",BLASTN,230,1e-57,230,1,,gb|EF700594.1|,710,EF700594,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,230,1e-57,230,1,,gb|EF707749.1|,651,EF707749,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,230,1e-57,230,1,,gb|EU009785.1|,1438,EU009785,"Uncultured bacterium clone DTB_S14 16S riboso",BLASTN,230,1e-57,230,1,,gb|DQ809664.1|,1387,DQ809664,"Uncultured bacterium clone RL184_aan82c11 16S",BLASTN,230,1e-57,230,1,,gb|DQ794193.1|,1383,DQ794193,"Uncultured bacterium clone RL176_aan59c08 16S",BLASTN,230,1e-57,230,1,,gb|DQ793379.1|,799,DQ793379,"Uncultured bacterium clone RL199_aaj43a03 16S",BLASTN,230,1e-57,230,1,,gb|DQ441366.1|,0,DQ441366,"Uncultured bacterium clone CD115 16S ribosoma",BLASTN,230,1e-57,,0,,gb|DQ238610.1|,0,DQ238610,"Uncultured bacterium clone 3 16S ribosomal RN",BLASTN,230,1e-57,,0,,gb|AY850523.1|,0,AY850523,"Uncultured bacterium clone Cadhufec36ml 16S r",BLASTN,230,1e-57,,0,,gb|EF707726.1|,0,EF707726,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,226,2e-56,,0,,gb|EF402557.1|,0,EF402557,"Uncultured bacterium clone SJTU_B_09_49 16S r",BLASTN,226,2e-56,,0,,gb|EF401700.1|,0,EF401700,"Uncultured bacterium clone SJTU_D_14_36 16S r",BLASTN,226,2e-56,,0,
028007_246,028007_246,161,,2147483647,10243453,20,gb|L34683.1|EUBRRDZ,1486,L34683,"Eubacterium tortuosum 16S ribosomal RNA",BLASTN,303,1e-79,303,1,EUBRRDZ,gb|GQ016276.1|,1362,GQ016276,"Uncultured bacterium clone nbw823b02c1 16S ri",BLASTN,232,4e-58,232,1,,gb|GQ016239.1|,1362,GQ016239,"Uncultured bacterium clone nbw822f10c1 16S ri",BLASTN,232,4e-58,232,1,,gb|FJ036707.1|,162,FJ036707,"Uncultured bacterium clone U000002278 16S rib",BLASTN,232,4e-58,232,1,,gb|FJ367453.1|,1390,FJ367453,"Uncultured bacterium clone TS29_a03g03 16S ri",BLASTN,224,1e-55,224,1,,gb|FJ366795.1|,1395,FJ366795,"Uncultured bacterium clone TS27_a03h11 16S ri",BLASTN,224,1e-55,224,1,,gb|EU468553.1|,1279,EU468553,"Uncultured bacterium clone OK1_f01_2 16S ribo",BLASTN,224,1e-55,224,1,,emb|AM696758.1|,1492,AM696758,"Uncultured bacterium partial 16S rRNA gene, i",BLASTN,224,1e-55,224,1,,gb|DQ805413.1|,1401,DQ805413,"Uncultured bacterium clone RL203_aai62c09 16S",BLASTN,224,1e-55,224,1,,gb|EF071348.1|,800,EF071348,"Uncultured Firmicutes bacterium clone M0022_0",BLASTN,224,1e-55,224,1,,gb|DQ353926.1|,0,DQ353926,"Uncultured bacterium clone Z62 16S ribosomal ",BLASTN,224,1e-55,,0,,dbj|AB064937.1|,0,AB064937,"Clostridium sp. CS4 gene for 16S rRNA, partia",BLASTN,224,1e-55,,0,,ref|NR_029164.1|,0,NR_029164,"Clostridium innocuum strain B-3 16S ribosomal",BLASTN,216,3e-53,,0,,emb|FP076585.1|,0,FP076585,"16S rDNA sequence amplified from human fecal ",BLASTN,216,3e-53,,0,,gb|GQ449198.1|,0,GQ449198,"Uncultured bacterium clone calf784_10wks_grp1",BLASTN,216,3e-53,,0,,gb|GQ175443.1|,0,GQ175443,"Uncultured bacterium clone cc_115 16S ribosom",BLASTN,216,3e-53,,0,
001451_218,001451_218,136,,2147483647,10243453,20,emb|FP076995.1|,1005,FP076995,"16S rDNA sequence amplified from human fecal ",BLASTN,254,1e-64,254,1,,gb|GQ175366.1|,1437,GQ175366,"Uncultured bacterium clone cc_2 16S ribosomal",BLASTN,254,1e-64,254,1,,gb|FJ365635.1|,1342,FJ365635,"Uncultured bacterium clone TS21_a01c02 16S ri",BLASTN,254,1e-64,254,1,,gb|FJ452990.1|,705,FJ452990,"Uncultured bacterium clone nw3_HZ7E10 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452839.1|,715,FJ452839,"Uncultured bacterium clone nw3_HZ6B02 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452800.1|,719,FJ452800,"Uncultured bacterium clone nw3_HZ7A05 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452744.1|,715,FJ452744,"Uncultured bacterium clone nw2_HZ1H12 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452701.1|,718,FJ452701,"Uncultured bacterium clone nw2_HZ3A08 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452695.1|,672,FJ452695,"Uncultured bacterium clone nw2_HZ3B04 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452642.1|,728,FJ452642,"Uncultured bacterium clone nw2_HZ0H07 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ452542.1|,0,FJ452542,"Uncultured bacterium clone nw2_HZ2G04 16S rib",BLASTN,254,1e-64,,0,,gb|FJ452180.1|,0,FJ452180,"Uncultured bacterium clone nw1_HZ7B05 16S rib",BLASTN,254,1e-64,,0,,gb|EU766260.1|,0,EU766260,"Uncultured bacterium clone B5_454 16S small s",BLASTN,254,1e-64,,0,,gb|EU771690.1|,0,EU771690,"Uncultured bacterium clone AFEL2_aao32c02 16S",BLASTN,254,1e-64,,0,,gb|EU197739.1|,0,EU197739,"Uncultured bacterium clone YO00080B10 16S rib",BLASTN,254,1e-64,,0,,gb|EU197737.1|,0,EU197737,"Uncultured bacterium clone YO00080D08 16S rib",BLASTN,254,1e-64,,0,
075869_211,075869_211,153,,2147483647,10243453,20,gb|FJ959620.1|,1396,FJ959620,"Uncultured bacterium clone D896_220 16S ribos",BLASTN,276,3e-71,276,1,,gb|FJ959576.1|,1395,FJ959576,"Uncultured bacterium clone D896_169 16S ribos",BLASTN,276,3e-71,276,1,,emb|FP076755.1|,1019,FP076755,"16S rDNA sequence amplified from human fecal ",BLASTN,276,3e-71,276,1,,emb|FP084771.1|,1017,FP084771,"16S rDNA sequence amplified from human fecal ",BLASTN,276,3e-71,276,1,,gb|GQ448978.1|,1270,GQ448978,"Uncultured bacterium clone calf783_2wks_grp3_",BLASTN,276,3e-71,276,1,,gb|GQ448963.1|,1285,GQ448963,"Uncultured bacterium clone calf783_2wks_grp1_",BLASTN,276,3e-71,276,1,,gb|GQ448328.1|,1395,GQ448328,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,276,3e-71,276,1,,gb|GQ448319.1|,1394,GQ448319,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,276,3e-71,276,1,,gb|GQ448282.1|,918,GQ448282,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,276,3e-71,276,1,,gb|GQ448281.1|,1395,GQ448281,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,276,3e-71,276,1,,gb|GQ285988.1|,0,GQ285988,"Uncultured bacterium clone OF2A07 16S ribosom",BLASTN,276,3e-71,,0,,gb|FJ596690.1|,0,FJ596690,"Uncultured Bacteroidales bacterium clone LGIL",BLASTN,276,3e-71,,0,,gb|GQ175505.1|,0,GQ175505,"Uncultured bacterium clone cc_233 16S ribosom",BLASTN,276,3e-71,,0,,gb|GQ175394.1|,0,GQ175394,"Uncultured bacterium clone cc_40 16S ribosoma",BLASTN,276,3e-71,,0,,gb|FJ651384.1|,0,FJ651384,"Uncultured Bacteroidetes bacterium clone OB_6",BLASTN,276,3e-71,,0,,gb|FJ651361.1|,0,FJ651361,"Uncultured Bacteroidetes bacterium clone OB_4",BLASTN,276,3e-71,,0,
026576_174,026576_174,134,,2147483647,10243453,20,gb|GQ175526.1|,1456,GQ175526,"Uncultured bacterium clone cc_271 16S ribosom",BLASTN,232,4e-58,232,1,,gb|GQ175503.1|,1456,GQ175503,"Uncultured bacterium clone cc_230 16S ribosom",BLASTN,232,4e-58,232,1,,gb|GQ175481.1|,1456,GQ175481,"Uncultured bacterium clone cc_188 16S ribosom",BLASTN,232,4e-58,232,1,,gb|GQ175475.1|,1456,GQ175475,"Uncultured bacterium clone cc_178 16S ribosom",BLASTN,232,4e-58,232,1,,gb|GQ175445.1|,1456,GQ175445,"Uncultured bacterium clone cc_120 16S ribosom",BLASTN,232,4e-58,232,1,,gb|GQ175431.1|,1456,GQ175431,"Uncultured bacterium clone cc_98 16S ribosoma",BLASTN,232,4e-58,232,1,,gb|GQ175424.1|,1457,GQ175424,"Uncultured bacterium clone cc_89 16S ribosoma",BLASTN,232,4e-58,232,1,,gb|FJ368179.1|,1359,FJ368179,"Uncultured bacterium clone TS3_a01b08 16S rib",BLASTN,232,4e-58,232,1,,gb|FJ368173.1|,1344,FJ368173,"Uncultured bacterium clone TS3_a01b02 16S rib",BLASTN,232,4e-58,232,1,,gb|FJ367688.1|,1361,FJ367688,"Uncultured bacterium clone TS2_a02d06 16S rib",BLASTN,232,4e-58,232,1,,gb|EU765352.1|,0,EU765352,"Uncultured bacterium clone B3_658 16S small s",BLASTN,232,4e-58,,0,,gb|EF706627.1|,0,EF706627,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,232,4e-58,,0,,gb|EF706590.1|,0,EF706590,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,232,4e-58,,0,,gb|EF706564.1|,0,EF706564,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,232,4e-58,,0,,gb|EF706546.1|,0,EF706546,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,232,4e-58,,0,,gb|EF703875.1|,0,EF703875,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,232,4e-58,,0,
067251_175,067251_175,136,,2147483647,10243453,20,gb|FJ369047.1|,1345,FJ369047,"Uncultured bacterium clone TS4_a03f04 16S rib",BLASTN,254,1e-64,254,1,,gb|FJ034538.1|,138,FJ034538,"Uncultured bacterium clone U000017437 16S rib",BLASTN,254,1e-64,254,1,,gb|EU009793.1|,1457,EU009793,"Uncultured bacterium clone WTB_AA48 16S ribos",BLASTN,254,1e-64,254,1,,emb|AM278898.2|,1617,AM278898,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,254,1e-64,254,1,,gb|AY850448.1|,1230,AY850448,"Uncultured bacterium clone Adhufec50ml 16S ri",BLASTN,254,1e-64,254,1,,emb|FP076699.1|,1002,FP076699,"16S rDNA sequence amplified from human fecal ",BLASTN,252,4e-64,252,1,,gb|FJ033999.1|,138,FJ033999,"Uncultured bacterium clone U000039332 16S rib",BLASTN,246,2e-62,246,1,,gb|FJ033217.1|,138,FJ033217,"Uncultured bacterium clone U000010941 16S rib",BLASTN,242,4e-61,242,1,,gb|GQ300447.1|,657,GQ300447,"Uncultured bacterium clone 16saw69-3f04.w2k 1",BLASTN,238,6e-60,238,1,,gb|GQ300446.1|,657,GQ300446,"Uncultured bacterium clone 16saw69-2c08.w2k 1",BLASTN,238,6e-60,238,1,,gb|GQ300445.1|,0,GQ300445,"Uncultured bacterium clone 16saw69-2a07.w2k 1",BLASTN,238,6e-60,,0,,gb|GQ300217.1|,0,GQ300217,"Uncultured bacterium clone 16saw68-3b09.w2k 1",BLASTN,238,6e-60,,0,,gb|GQ300216.1|,0,GQ300216,"Uncultured bacterium clone 16saw68-3c11.w2k 1",BLASTN,238,6e-60,,0,,gb|GQ300215.1|,0,GQ300215,"Uncultured bacterium clone 16saw68-1c12.w2k 1",BLASTN,238,6e-60,,0,,gb|GQ299241.1|,0,GQ299241,"Uncultured bacterium clone 16saw79-3f07.w2ka ",BLASTN,238,6e-60,,0,,gb|GQ299240.1|,0,GQ299240,"Uncultured bacterium clone 16saw79-1f03.w2ka ",BLASTN,238,6e-60,,0,
007426_162,007426_162,130,,2147483647,10243453,20,gb|GQ175526.1|,1456,GQ175526,"Uncultured bacterium clone cc_271 16S ribosom",BLASTN,218,5e-54,218,1,,gb|GQ175503.1|,1456,GQ175503,"Uncultured bacterium clone cc_230 16S ribosom",BLASTN,218,5e-54,218,1,,gb|GQ175481.1|,1456,GQ175481,"Uncultured bacterium clone cc_188 16S ribosom",BLASTN,218,5e-54,218,1,,gb|GQ175475.1|,1456,GQ175475,"Uncultured bacterium clone cc_178 16S ribosom",BLASTN,218,5e-54,218,1,,gb|GQ175445.1|,1456,GQ175445,"Uncultured bacterium clone cc_120 16S ribosom",BLASTN,218,5e-54,218,1,,gb|GQ175431.1|,1456,GQ175431,"Uncultured bacterium clone cc_98 16S ribosoma",BLASTN,218,5e-54,218,1,,gb|GQ175424.1|,1457,GQ175424,"Uncultured bacterium clone cc_89 16S ribosoma",BLASTN,218,5e-54,218,1,,gb|FJ368179.1|,1359,FJ368179,"Uncultured bacterium clone TS3_a01b08 16S rib",BLASTN,218,5e-54,218,1,,gb|FJ368173.1|,1344,FJ368173,"Uncultured bacterium clone TS3_a01b02 16S rib",BLASTN,218,5e-54,218,1,,gb|FJ367688.1|,1361,FJ367688,"Uncultured bacterium clone TS2_a02d06 16S rib",BLASTN,218,5e-54,218,1,,gb|EU765352.1|,0,EU765352,"Uncultured bacterium clone B3_658 16S small s",BLASTN,218,5e-54,,0,,gb|EF706627.1|,0,EF706627,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,218,5e-54,,0,,gb|EF706590.1|,0,EF706590,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,218,5e-54,,0,,gb|EF706564.1|,0,EF706564,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,218,5e-54,,0,,gb|EF706546.1|,0,EF706546,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,218,5e-54,,0,,gb|EF703875.1|,0,EF703875,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,218,5e-54,,0,
012496_217,012496_217,133,,2147483647,10243453,20,gb|FJ390757.1|,768,FJ390757,"Uncultured bacterium clone Ontario1332 16S ri",BLASTN,242,4e-61,242,1,,gb|FJ390558.1|,781,FJ390558,"Uncultured bacterium clone Ohio12421 16S ribo",BLASTN,242,4e-61,242,1,,gb|EU873599.1|,788,EU873599,"Uncultured bacterium clone 0165 16S ribosomal",BLASTN,242,4e-61,242,1,,gb|DQ455865.1|,1450,DQ455865,"Uncultured bacterium clone CFT19E3 16S riboso",BLASTN,242,4e-61,242,1,,dbj|AB075629.1|,512,AB075629,"Uncultured chicken cecal bacterium gene for 1",BLASTN,242,4e-61,242,1,,dbj|AB075628.1|,513,AB075628,"Uncultured chicken cecal bacterium gene for 1",BLASTN,242,4e-61,242,1,,gb|GQ864252.1|,1491,GQ864252,"Uncultured bacterium clone ML1 16S ribosomal ",BLASTN,238,6e-60,238,1,,gb|GQ871716.1|,1486,GQ871716,"Uncultured bacterium clone ML13 16S ribosomal",BLASTN,238,6e-60,238,1,,gb|EU281977.1|,570,EU281977,"Uncultured Firmicutes bacterium isolate DGGE ",BLASTN,238,6e-60,238,1,,gb|EF025284.1|,1453,EF025284,"Uncultured bacterium clone B5_N15 16S ribosom",BLASTN,238,6e-60,238,1,,gb|EF025268.1|,0,EF025268,"Uncultured bacterium clone B5_F31 16S ribosom",BLASTN,238,6e-60,,0,,gb|DQ456135.1|,0,DQ456135,"Uncultured bacterium clone CFT114G12 16S ribo",BLASTN,238,6e-60,,0,,gb|DQ456082.1|,0,DQ456082,"Uncultured bacterium clone CFT114B12 16S ribo",BLASTN,238,6e-60,,0,,dbj|AB075627.1|,0,AB075627,"Uncultured chicken cecal bacterium gene for 1",BLASTN,238,6e-60,,0,,dbj|AB075626.1|,0,AB075626,"Uncultured chicken cecal bacterium gene for 1",BLASTN,238,6e-60,,0,,gb|FJ372163.1|,0,FJ372163,"Uncultured bacterium clone TS9_a02d11 16S rib",BLASTN,234,9e-59,,0,
